fish_table_id,anem_table_id,fish_obs_time,fish_spp,size,color,sex,fin_id,sample_id,tag_id,recap,fish_collector,fish_correction,fish_corr_date,fish_corr_editor,fish_corr_message,fish_notes
10143,2338,NA,APCL,2,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
2887,2430,NA,APCL,3.5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
7625,2430,NA,APCL,1.5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
7627,2430,NA,APCL,9,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
8820,2430,NA,APCL,9,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
2994,2514,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
2996,2514,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
2991,2514,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
2993,2514,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
2995,2514,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
2992,2514,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
3012,2518,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
3017,2518,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
3013,2518,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
3009,2518,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
3019,2518,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
3010,2518,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
3018,2518,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
3011,2518,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
3020,2518,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
3016,2518,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
3015,2518,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
3014,2518,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
7760,2518,NA,APCL,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
3041,2544,NA,APCL,3.5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
8025,2544,NA,APPE,2,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
9416,2544,NA,APPE,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
9867,2544,NA,APPE,2,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
8946,2572,NA,APPE,2,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
9972,2572,NA,APPE,2,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
3175,2634,NA,APCL,3.5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
3174,2634,NA,APCL,3.5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5374,2646,NA,APCL,8,YP,NA,NA,NA,NA,NA,PHF,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
10085,2646,NA,APCL,1,Y,NA,NA,NA,NA,NA,PHF,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
10240,2646,NA,APCL,1,Y,NA,NA,NA,NA,NA,PHF,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
3338,2683,NA,APPE,5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5772,2683,NA,APPE,5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
3701,2852,NA,APPE,5,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5740,2852,NA,APPE,5,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
4639,2942,NA,APCL,9,O,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5349,2942,NA,APCL,9,O,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5526,2942,NA,APCL,9,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5710,3012,NA,APPE,5,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
10189,3012,NA,APPE,5,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5445,3020,NA,APPE,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5560,3020,NA,APPE,2.5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
6583,3020,NA,APPE,6,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
10038,3020,NA,APPE,3,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5442,3023,NA,APCL,8,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
6652,3023,NA,APCL,9,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
9461,3023,NA,APCL,10,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
9467,3023,NA,APCL,9,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5390,3065,NA,APCL,12,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5684,3065,NA,APCL,6,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
6523,3065,NA,APCL,6,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
6967,3065,NA,APCL,9,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
8693,3065,NA,APCL,11,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
4181,3097,NA,APCL,11,O,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem"
4227,3097,NA,APCL,9,YR,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem"
5385,3097,NA,APCL,5,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem"
5525,3097,NA,APCL,7,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem"
6515,3097,NA,APCL,5,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem"
6623,3097,NA,APCL,7,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem"
6745,3097,NA,APCL,3,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem"
6747,3097,NA,APCL,6,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem"
7002,3097,NA,APCL,4,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem"
8346,3097,NA,APCL,5,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem"
3674,3109,NA,APCL,6,YR,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, A 100cm head of coral with colonial ENQD (26 counted) and many APCL"
4114,3109,NA,APCL,7,YR,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, A 100cm head of coral with colonial ENQD (26 counted) and many APCL"
4188,3109,NA,APCL,3,YR,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, A 100cm head of coral with colonial ENQD (26 counted) and many APCL"
4224,3109,NA,APCL,10,YP,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, A 100cm head of coral with colonial ENQD (26 counted) and many APCL"
4318,3109,NA,APCL,9,YR,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, A 100cm head of coral with colonial ENQD (26 counted) and many APCL"
5135,3109,NA,APCL,9,YR,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, A 100cm head of coral with colonial ENQD (26 counted) and many APCL"
6746,3109,NA,APCL,4,YR,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, A 100cm head of coral with colonial ENQD (26 counted) and many APCL"
6748,3109,NA,APCL,6,YR,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, A 100cm head of coral with colonial ENQD (26 counted) and many APCL"
6998,3109,NA,APCL,5,YR,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, A 100cm head of coral with colonial ENQD (26 counted) and many APCL"
8354,3109,NA,APCL,4,YR,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, A 100cm head of coral with colonial ENQD (26 counted) and many APCL"
8996,3109,NA,APCL,13,O,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, A 100cm head of coral with colonial ENQD (26 counted) and many APCL"
9351,3109,NA,APCL,12,YP,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, A 100cm head of coral with colonial ENQD (26 counted) and many APCL"
9971,3109,NA,APCL,5,YR,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, A 100cm head of coral with colonial ENQD (26 counted) and many APCL"
5435,3136,NA,APPE,6,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
10054,3136,NA,APPE,4,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
10063,3136,NA,APPE,4,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
10120,3136,NA,APPE,7,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5191,3160,NA,APCL,3,W,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
9117,3160,NA,APCL,3,W,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
4778,3162,NA,APPE,7,NA,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
6376,3162,NA,APPE,6,NA,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
9270,3162,NA,APPE,6,NA,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
4066,3194,NA,APCL,9,O,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5180,3194,NA,APCL,10,YP,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5384,3194,NA,APCL,5,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
6375,3194,NA,APCL,5,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
9360,3194,NA,APCL,6,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
3688,3223,NA,APCL,7,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
4064,3223,NA,APCL,9,O,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
4180,3223,NA,APCL,7,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
2214,3230,NA,APCL,8,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5842,3230,NA,APCL,9,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
9937,3230,NA,APCL,9,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5521,3258,NA,APPE,5,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5660,3258,NA,APPE,6,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
6140,3258,NA,APPE,5,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
1751,3298,NA,APPE,6,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5655,3298,NA,APPE,6,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
9257,3298,NA,APPE,8,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
2111,3352,NA,APPE,6,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
3235,3352,NA,APPE,6,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
3252,3352,NA,APPE,5,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
4567,3375,NA,APCL,3,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5121,3375,NA,APCL,3,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
4093,3391,NA,APCL,4,YR,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
4563,3391,NA,APCL,6,YR,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5578,3391,NA,APCL,6,YR,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5920,3409,NA,APPE,7,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, APPE ARE SWIMMING INTO OTHER ANEMS"
6790,3409,NA,APPE,5,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, APPE ARE SWIMMING INTO OTHER ANEMS"
9506,3409,NA,APPE,5,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, APPE ARE SWIMMING INTO OTHER ANEMS"
4218,3918,NA,APCL,5,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5415,3918,NA,APCL,5,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
6398,3918,NA,APCL,7,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
9339,3918,NA,APCL,6,NA,NA,NA,NA,NA,NA,MLP,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5946,4023,NA,APCL,6,YP,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
6120,4023,NA,APCL,6,YP,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
4570,4086,NA,APPE,5,NA,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
9291,4086,NA,APPE,5,NA,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
4286,4133,NA,APCL,1,YR,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
4521,4133,NA,APCL,4,YR,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5045,4133,NA,APCL,6,YP,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
6763,4133,NA,APPE,3,NA,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
8958,4133,NA,APCL,1,YR,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
3734,4203,NA,APPE,7,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5610,4203,NA,APPE,5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
9610,4203,NA,APPE,5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
4217,4293,NA,APCL,1,YR,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
4509,4293,NA,APCL,8,O,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5035,4293,NA,APCL,1,YR,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
9362,4293,NA,APCL,5,YR,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
2276,4321,NA,APCL,4,YR,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
4505,4321,NA,APCL,5,YR,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5031,4321,NA,APCL,4,YR,NA,NA,NA,NA,NA,G_S,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
4216,4332,NA,APCL,9,O,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5027,4332,NA,APCL,6,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5513,4332,NA,APCL,6,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
8990,4332,NA,APCL,7,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
4185,4606,NA,APCL,9,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem"
4214,4606,NA,APCL,9,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem"
4278,4606,NA,APCL,9,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem"
5608,4606,NA,APCL,10,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem"
6236,4606,NA,APCL,10,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, multiple fish of same size on anem"
4966,4625,NA,APCL,5,YR,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5511,4625,NA,APCL,5,YR,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
5598,4625,NA,APCL,4,W,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
1806,4676,NA,APPE,6,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
6363,4676,NA,APPE,6,NA,NA,NA,NA,NA,NA,JAH,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem"
2110,4700,NA,APCL,7,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, APCL 8 MIGHT BE THE SAME ONE AS ON ANEM 1156"
3671,4700,NA,APPE,5,NA,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA,"multiple fish of same size on anem, multiple fish of same size on anem, APCL 8 MIGHT BE THE SAME ONE AS ON ANEM 1156"
